epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
132,73504.1,1.58814,0.64885,0.00169,0.91851,0.83562,0.89203,0.59283,1.45029,0.59198,0.00178,0.0105465,0.0035155,0.0105465,0.0035155,0.0105465,0.0035155,0.0105465,0.0035155
133,74244.4,1.58285,0.64645,0.0017,0.91942,0.83599,0.89247,0.59326,1.44966,0.59124,0.00178,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
134,74999.2,1.58252,0.64779,0.00169,0.9205,0.83594,0.89263,0.59353,1.44861,0.59073,0.00178,0.0102495,0.0034165,0.0102495,0.0034165,0.0102495,0.0034165,0.0102495,0.0034165
135,75753.4,1.56853,0.63998,0.00168,0.92017,0.83689,0.89281,0.59379,1.44781,0.58997,0.00178,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367
136,76553.9,1.57885,0.64423,0.00167,0.92073,0.83684,0.89286,0.59403,1.44695,0.58961,0.00178,0.0099525,0.0033175,0.0099525,0.0033175,0.0099525,0.0033175,0.0099525,0.0033175
137,77272.1,1.57913,0.64423,0.00169,0.91971,0.83741,0.89316,0.59415,1.44555,0.589,0.00178,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
138,77921.5,1.57346,0.64147,0.00169,0.92048,0.83714,0.89442,0.59502,1.44328,0.58852,0.00178,0.0096555,0.0032185,0.0096555,0.0032185,0.0096555,0.0032185,0.0096555,0.0032185
139,78531.6,1.57103,0.64144,0.00167,0.92037,0.83732,0.89457,0.59513,1.44288,0.58771,0.00177,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169
140,79197,1.56818,0.6389,0.00167,0.92135,0.83771,0.89487,0.59558,1.44196,0.58677,0.00177,0.0093585,0.0031195,0.0093585,0.0031195,0.0093585,0.0031195,0.0093585,0.0031195
141,79809.7,1.56205,0.63453,0.00168,0.92087,0.83865,0.89503,0.59597,1.44107,0.58629,0.00177,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
142,80507.5,1.56259,0.63377,0.00167,0.92224,0.83846,0.89524,0.59625,1.44037,0.58538,0.00177,0.0090615,0.0030205,0.0090615,0.0030205,0.0090615,0.0030205,0.0090615,0.0030205
143,81030.4,1.56825,0.63737,0.00167,0.92262,0.83838,0.89536,0.59633,1.43931,0.58461,0.00177,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971
144,81550.7,1.55623,0.63188,0.00166,0.92236,0.83872,0.89545,0.59692,1.43795,0.58393,0.00177,0.0087645,0.0029215,0.0087645,0.0029215,0.0087645,0.0029215,0.0087645,0.0029215
145,82073.2,1.55525,0.6295,0.00166,0.9238,0.83791,0.89564,0.59738,1.43752,0.58355,0.00177,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
146,82585.8,1.54942,0.62619,0.00166,0.92415,0.83698,0.89578,0.59774,1.43638,0.58282,0.00177,0.0084675,0.0028225,0.0084675,0.0028225,0.0084675,0.0028225,0.0084675,0.0028225
147,83102.3,1.55128,0.62826,0.00165,0.92382,0.83878,0.89602,0.59783,1.4357,0.58196,0.00176,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773
148,83804.7,1.55523,0.63074,0.00165,0.92373,0.83862,0.89615,0.59816,1.43459,0.58141,0.00176,0.0081705,0.0027235,0.0081705,0.0027235,0.0081705,0.0027235,0.0081705,0.0027235
149,84540.7,1.55616,0.63227,0.00165,0.92349,0.83945,0.89649,0.598,1.43485,0.58077,0.00176,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
150,85106.7,1.55149,0.628,0.00163,0.92441,0.83989,0.89659,0.59851,1.43387,0.58016,0.00176,0.0078735,0.0026245,0.0078735,0.0026245,0.0078735,0.0026245,0.0078735,0.0026245
151,85681.1,1.54602,0.62778,0.00164,0.92473,0.84015,0.89672,0.59828,1.43347,0.57919,0.00176,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575
152,86467.3,1.54443,0.62603,0.00163,0.92433,0.84056,0.8969,0.59835,1.43356,0.57861,0.00176,0.0075765,0.0025255,0.0075765,0.0025255,0.0075765,0.0025255,0.0075765,0.0025255
153,87303.3,1.54135,0.62543,0.00163,0.92424,0.8406,0.8969,0.59856,1.43286,0.57859,0.00176,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
154,87971.6,1.54138,0.62464,0.00163,0.92533,0.83966,0.89711,0.59879,1.43255,0.57784,0.00176,0.0072795,0.0024265,0.0072795,0.0024265,0.0072795,0.0024265,0.0072795,0.0024265
155,88598.5,1.53782,0.62118,0.00163,0.92422,0.8406,0.89727,0.59884,1.43254,0.5776,0.00176,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377
156,89280.7,1.53345,0.61763,0.00162,0.92388,0.84147,0.89742,0.59854,1.4328,0.57754,0.00176,0.0069825,0.0023275,0.0069825,0.0023275,0.0069825,0.0023275,0.0069825,0.0023275
157,90049.1,1.52968,0.61903,0.00161,0.92434,0.8415,0.89775,0.59864,1.43286,0.57634,0.00176,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
158,90669.6,1.53286,0.62071,0.00162,0.92621,0.84066,0.89803,0.59892,1.43201,0.57633,0.00176,0.0066855,0.0022285,0.0066855,0.0022285,0.0066855,0.0022285,0.0066855,0.0022285
159,91438.7,1.53036,0.61929,0.00161,0.9267,0.84023,0.89829,0.59931,1.43126,0.57611,0.00175,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179
160,91994.5,1.52817,0.61578,0.00161,0.92739,0.84089,0.89842,0.59928,1.43186,0.5758,0.00175,0.0063885,0.0021295,0.0063885,0.0021295,0.0063885,0.0021295,0.0063885,0.0021295
161,92559.7,1.52336,0.61628,0.00161,0.92725,0.84073,0.89832,0.59971,1.43073,0.57526,0.00175,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
162,93156.5,1.51594,0.61009,0.0016,0.92869,0.84007,0.89853,0.59942,1.43155,0.57451,0.00175,0.0060915,0.0020305,0.0060915,0.0020305,0.0060915,0.0020305,0.0060915,0.0020305
163,93863.8,1.52244,0.61471,0.00161,0.92893,0.84097,0.89878,0.59983,1.43095,0.57356,0.00175,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981
164,94533.4,1.51863,0.61278,0.0016,0.92913,0.84167,0.89899,0.60022,1.42866,0.57321,0.00175,0.0057945,0.0019315,0.0057945,0.0019315,0.0057945,0.0019315,0.0057945,0.0019315
165,95078,1.5103,0.61012,0.0016,0.92868,0.84202,0.89916,0.60063,1.42781,0.57214,0.00175,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
166,95888.9,1.5153,0.60856,0.00159,0.928,0.84268,0.89938,0.60052,1.42877,0.57146,0.00175,0.0054975,0.0018325,0.0054975,0.0018325,0.0054975,0.0018325,0.0054975,0.0018325
167,96618,1.50817,0.60907,0.00159,0.92882,0.84267,0.89939,0.60075,1.42811,0.57131,0.00175,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783
168,97434.6,1.50435,0.60501,0.00158,0.92689,0.84272,0.89924,0.60097,1.42723,0.57066,0.00175,0.0052005,0.0017335,0.0052005,0.0017335,0.0052005,0.0017335,0.0052005,0.0017335
169,98120.4,1.50767,0.60534,0.00158,0.92789,0.84335,0.89937,0.60113,1.42711,0.57006,0.00175,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
170,98832.1,1.49888,0.6026,0.00158,0.92553,0.84479,0.89949,0.60125,1.42671,0.57091,0.00175,0.0049035,0.0016345,0.0049035,0.0016345,0.0049035,0.0016345,0.0049035,0.0016345
171,99667.2,1.49804,0.60151,0.00158,0.92532,0.84518,0.89958,0.60158,1.42611,0.57015,0.00175,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585
172,100458,1.49797,0.60177,0.00157,0.92673,0.84487,0.89963,0.60161,1.42639,0.56988,0.00175,0.0046065,0.0015355,0.0046065,0.0015355,0.0046065,0.0015355,0.0046065,0.0015355
173,101287,1.49404,0.59963,0.00156,0.92783,0.84444,0.8998,0.60206,1.42614,0.56937,0.00175,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
174,102090,1.49377,0.59965,0.00157,0.92844,0.84419,0.8999,0.60222,1.42608,0.56883,0.00175,0.0043095,0.0014365,0.0043095,0.0014365,0.0043095,0.0014365,0.0043095,0.0014365
175,102699,1.49145,0.59667,0.00155,0.92883,0.84397,0.90001,0.60257,1.42503,0.56805,0.00174,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387
176,103406,1.48602,0.59597,0.00156,0.92942,0.84383,0.90013,0.60286,1.42429,0.56714,0.00174,0.0040125,0.0013375,0.0040125,0.0013375,0.0040125,0.0013375,0.0040125,0.0013375
177,104131,1.48749,0.59846,0.00156,0.92965,0.84339,0.90078,0.60312,1.42369,0.56676,0.00174,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
178,104940,1.48907,0.59915,0.00155,0.92953,0.84363,0.90097,0.60316,1.42359,0.56624,0.00174,0.0037155,0.0012385,0.0037155,0.0012385,0.0037155,0.0012385,0.0037155,0.0012385
179,105505,1.48467,0.59491,0.00154,0.92987,0.84409,0.90105,0.60353,1.42291,0.56569,0.00174,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189
180,106107,1.48059,0.59473,0.00154,0.92811,0.84519,0.90125,0.60366,1.42234,0.56506,0.00174,0.0034185,0.0011395,0.0034185,0.0011395,0.0034185,0.0011395,0.0034185,0.0011395
181,106756,1.47449,0.59138,0.00154,0.92807,0.84509,0.9015,0.604,1.42165,0.565,0.00174,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
182,107363,1.475,0.59077,0.00153,0.9291,0.84497,0.90276,0.60419,1.42136,0.56439,0.00174,0.0031215,0.0010405,0.0031215,0.0010405,0.0031215,0.0010405,0.0031215,0.0010405
183,107880,1.46459,0.58615,0.00153,0.92908,0.84538,0.90276,0.60428,1.42124,0.56389,0.00174,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991
184,108395,1.46843,0.58731,0.00152,0.92797,0.845,0.90277,0.60481,1.41909,0.56373,0.00174,0.0028245,0.0009415,0.0028245,0.0009415,0.0028245,0.0009415,0.0028245,0.0009415
185,108942,1.46655,0.58361,0.00152,0.92962,0.84502,0.9029,0.60484,1.41859,0.56345,0.00173,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
186,109588,1.46837,0.58666,0.00153,0.92867,0.84532,0.90319,0.60549,1.41711,0.56287,0.00173,0.0025275,0.0008425,0.0025275,0.0008425,0.0025275,0.0008425,0.0025275,0.0008425
187,110293,1.46274,0.58304,0.00151,0.92971,0.84548,0.90334,0.60592,1.41559,0.56191,0.00173,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793
188,110957,1.46004,0.5845,0.00151,0.93138,0.84392,0.90352,0.60582,1.41569,0.56145,0.00173,0.0022305,0.0007435,0.0022305,0.0007435,0.0022305,0.0007435,0.0022305,0.0007435
189,111581,1.45853,0.58092,0.00151,0.93015,0.84438,0.90356,0.6058,1.41535,0.56097,0.00173,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
190,112207,1.4509,0.57598,0.0015,0.93156,0.84384,0.90367,0.60577,1.41537,0.55993,0.00173,0.0019335,0.0006445,0.0019335,0.0006445,0.0019335,0.0006445,0.0019335,0.0006445
191,112900,1.38862,0.54459,0.00161,0.93109,0.84408,0.9039,0.60613,1.41378,0.55936,0.00173,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595
192,113549,1.37717,0.53714,0.00159,0.93032,0.84476,0.90398,0.60687,1.41127,0.55861,0.00172,0.0016365,0.0005455,0.0016365,0.0005455,0.0016365,0.0005455,0.0016365,0.0005455
193,114157,1.37022,0.53421,0.00157,0.93099,0.84515,0.90422,0.60717,1.41001,0.55812,0.00172,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
194,114783,1.3655,0.53288,0.00157,0.93103,0.84539,0.90452,0.6081,1.40726,0.55714,0.00172,0.0013395,0.0004465,0.0013395,0.0004465,0.0013395,0.0004465,0.0013395,0.0004465
195,115548,1.35871,0.53203,0.00156,0.92948,0.84703,0.90497,0.60866,1.40605,0.55664,0.00172,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397
196,116149,1.35771,0.53061,0.00156,0.93254,0.84501,0.90534,0.6092,1.4046,0.55589,0.00171,0.0010425,0.0003475,0.0010425,0.0003475,0.0010425,0.0003475,0.0010425,0.0003475
197,116896,1.35585,0.52945,0.00155,0.93274,0.84555,0.90576,0.60957,1.40426,0.55535,0.00171,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
198,117575,1.35321,0.52667,0.00154,0.93293,0.84584,0.90569,0.60984,1.40347,0.55504,0.00171,0.0007455,0.0002485,0.0007455,0.0002485,0.0007455,0.0002485,0.0007455,0.0002485
199,118089,1.35168,0.52491,0.00153,0.93393,0.84668,0.90626,0.60999,1.40344,0.55483,0.00171,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199
200,118725,1.34499,0.52316,0.00153,0.93203,0.84751,0.90652,0.61037,1.40282,0.55476,0.00171,0.0004485,0.0001495,0.0004485,0.0001495,0.0004485,0.0001495,0.0004485,0.0001495
