epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
189,53483.8,1.12635,0.21696,0.83638,0.92716,0.84164,0.88531,0.60309,1.1235,0.19915,0.81802,0.008308,0.008308,0.008308
190,53798.2,1.13048,0.21877,0.83509,0.92635,0.84249,0.88515,0.60312,1.12349,0.19908,0.81801,0.008299,0.008299,0.008299
191,54077.1,1.12362,0.21715,0.8352,0.92721,0.84204,0.88506,0.60318,1.12337,0.19914,0.81795,0.00829,0.00829,0.00829
192,54363.7,1.13118,0.21757,0.83481,0.92725,0.84261,0.88516,0.60337,1.12305,0.19901,0.81794,0.008281,0.008281,0.008281
193,54671.9,1.12767,0.21844,0.83539,0.92717,0.84259,0.88606,0.60342,1.1227,0.19892,0.81792,0.008272,0.008272,0.008272
194,54947.7,1.12525,0.21635,0.83525,0.92747,0.84234,0.88512,0.60384,1.12246,0.19884,0.81789,0.008263,0.008263,0.008263
195,55234.6,1.12481,0.21661,0.83538,0.92766,0.84269,0.88609,0.60353,1.12255,0.19889,0.81787,0.008254,0.008254,0.008254
196,55551.5,1.1278,0.21744,0.83506,0.92798,0.84271,0.8853,0.60373,1.12231,0.19871,0.81784,0.008245,0.008245,0.008245
197,55815.8,1.12675,0.21729,0.83462,0.92762,0.84275,0.88522,0.6038,1.1222,0.19873,0.81781,0.008236,0.008236,0.008236
198,56106,1.12467,0.2182,0.83556,0.92759,0.84298,0.88644,0.60401,1.12182,0.19864,0.81773,0.008227,0.008227,0.008227
199,56422.4,1.12861,0.21703,0.8357,0.92838,0.84234,0.88631,0.60399,1.12161,0.19861,0.8177,0.008218,0.008218,0.008218
200,56696,1.12699,0.21756,0.83491,0.92834,0.84197,0.88642,0.60391,1.12116,0.19853,0.81765,0.008209,0.008209,0.008209
201,56982.7,1.12561,0.21715,0.8343,0.92743,0.84224,0.88655,0.60429,1.12083,0.19849,0.81757,0.0082,0.0082,0.0082
202,57292.7,1.1287,0.2173,0.83485,0.9278,0.84247,0.88667,0.60452,1.12066,0.1985,0.81755,0.008191,0.008191,0.008191
203,57558.1,1.12227,0.21729,0.8355,0.92846,0.8423,0.88666,0.60459,1.12051,0.1983,0.81754,0.008182,0.008182,0.008182
204,57855.2,1.12116,0.21633,0.83478,0.9289,0.84256,0.88694,0.60431,1.1204,0.19827,0.81751,0.008173,0.008173,0.008173
205,58134.2,1.12252,0.21636,0.83505,0.92875,0.84257,0.88681,0.60432,1.12013,0.19821,0.81752,0.008164,0.008164,0.008164
206,58408.9,1.12318,0.21762,0.83456,0.92847,0.84267,0.88687,0.60419,1.11998,0.1982,0.81746,0.008155,0.008155,0.008155
207,58709.4,1.12534,0.21714,0.83543,0.92826,0.84297,0.88715,0.6044,1.11998,0.19824,0.81741,0.008146,0.008146,0.008146
208,58979.6,1.12195,0.21664,0.83473,0.92825,0.8433,0.88713,0.60456,1.11967,0.19809,0.81736,0.008137,0.008137,0.008137
209,59277.6,1.12165,0.21771,0.8355,0.92869,0.84302,0.88838,0.6047,1.11954,0.19803,0.81737,0.008128,0.008128,0.008128
210,59553.8,1.12009,0.21603,0.83477,0.92943,0.84266,0.88711,0.60443,1.11954,0.1981,0.81732,0.008119,0.008119,0.008119
211,59831.7,1.11911,0.2177,0.83457,0.92868,0.84307,0.88713,0.60456,1.11926,0.19807,0.8173,0.00811,0.00811,0.00811
212,60133.8,1.1239,0.21653,0.83386,0.92973,0.8424,0.88743,0.60468,1.11906,0.19802,0.81727,0.008101,0.008101,0.008101
213,60398.2,1.12307,0.21674,0.83477,0.92846,0.8432,0.88757,0.6046,1.11858,0.198,0.81726,0.008092,0.008092,0.008092
214,60693.9,1.1175,0.21657,0.83456,0.92831,0.84294,0.88742,0.605,1.11848,0.19793,0.81721,0.008083,0.008083,0.008083
215,60954.5,1.12181,0.21621,0.83521,0.92935,0.84251,0.88738,0.60507,1.11857,0.19774,0.81718,0.008074,0.008074,0.008074
216,61242.6,1.11912,0.21588,0.83411,0.92838,0.84347,0.88765,0.60513,1.11834,0.19768,0.81719,0.008065,0.008065,0.008065
217,61532.1,1.11998,0.21559,0.83417,0.92811,0.8435,0.88767,0.60519,1.11822,0.19752,0.81718,0.008056,0.008056,0.008056
218,61802.6,1.11567,0.21647,0.83459,0.92865,0.84318,0.88777,0.60496,1.11853,0.19758,0.81719,0.008047,0.008047,0.008047
219,62105.4,1.12331,0.21726,0.83466,0.92805,0.84369,0.88794,0.60491,1.11861,0.19768,0.81716,0.008038,0.008038,0.008038
220,62369.1,1.12186,0.21653,0.83404,0.92898,0.84351,0.88819,0.60498,1.11843,0.19752,0.81717,0.008029,0.008029,0.008029
221,62661.9,1.12065,0.21631,0.83497,0.92831,0.84437,0.88829,0.60507,1.1181,0.19741,0.81713,0.00802,0.00802,0.00802
222,62948.4,1.11786,0.21624,0.8341,0.92908,0.84366,0.88812,0.60526,1.11799,0.19744,0.81709,0.008011,0.008011,0.008011
223,63225.5,1.12131,0.21593,0.83456,0.92903,0.8436,0.88822,0.60545,1.11775,0.19731,0.81707,0.008002,0.008002,0.008002
224,63528.8,1.11734,0.21514,0.83377,0.92961,0.84333,0.88832,0.60566,1.11762,0.19726,0.81706,0.007993,0.007993,0.007993
225,63786.5,1.12176,0.2158,0.83473,0.92779,0.84471,0.88843,0.60554,1.11732,0.19726,0.81698,0.007984,0.007984,0.007984
226,63978.2,1.11827,0.21628,0.8346,0.9275,0.84507,0.8884,0.60571,1.11696,0.19727,0.81695,0.007975,0.007975,0.007975
227,64141.9,1.11803,0.21511,0.83365,0.92905,0.84423,0.8899,0.60566,1.11705,0.19717,0.81689,0.007966,0.007966,0.007966
228,64392.1,1.12035,0.21683,0.834,0.92855,0.84459,0.88842,0.60554,1.11666,0.19706,0.81684,0.007957,0.007957,0.007957
229,64673.2,1.11908,0.21663,0.83488,0.92916,0.84384,0.88846,0.60571,1.11627,0.19701,0.81681,0.007948,0.007948,0.007948
230,64971.3,1.11934,0.21643,0.8347,0.92971,0.84393,0.88874,0.60585,1.11629,0.19703,0.81682,0.007939,0.007939,0.007939
231,65189.8,1.12115,0.21692,0.8336,0.92933,0.84414,0.88873,0.6061,1.11602,0.19696,0.81678,0.00793,0.00793,0.00793
232,65358.3,1.11692,0.21555,0.83436,0.92927,0.84396,0.88865,0.60609,1.11621,0.19694,0.81677,0.007921,0.007921,0.007921
233,65554.3,1.11601,0.21547,0.83357,0.9299,0.84386,0.8886,0.60587,1.11582,0.19699,0.81676,0.007912,0.007912,0.007912
234,65725.7,1.11742,0.21539,0.83349,0.92969,0.84388,0.88868,0.60617,1.11563,0.19698,0.81667,0.007903,0.007903,0.007903
235,65893.3,1.11835,0.21575,0.83394,0.92971,0.8444,0.88875,0.60652,1.11524,0.19699,0.81666,0.007894,0.007894,0.007894
236,66069.1,1.1156,0.21569,0.83405,0.92992,0.84383,0.88888,0.6062,1.11542,0.19683,0.81665,0.007885,0.007885,0.007885
237,66234.5,1.11245,0.21427,0.8332,0.93027,0.84357,0.88871,0.60616,1.11521,0.19685,0.81664,0.007876,0.007876,0.007876
238,66398.3,1.11548,0.21493,0.83362,0.93071,0.84336,0.89065,0.60656,1.1154,0.19695,0.81663,0.007867,0.007867,0.007867
239,66564.3,1.11762,0.21559,0.83386,0.93045,0.84363,0.88877,0.60638,1.11485,0.19697,0.81661,0.007858,0.007858,0.007858
240,66725.1,1.11816,0.21559,0.83376,0.93122,0.84308,0.8889,0.60653,1.11516,0.19686,0.8166,0.007849,0.007849,0.007849
241,66888.2,1.11269,0.21585,0.83316,0.93072,0.84367,0.89021,0.60663,1.11509,0.19672,0.81658,0.00784,0.00784,0.00784
242,67053,1.11685,0.21533,0.83367,0.92948,0.84415,0.89029,0.60667,1.11489,0.19673,0.81655,0.007831,0.007831,0.007831
243,67217.1,1.1165,0.21491,0.83304,0.92973,0.84418,0.89102,0.60671,1.11508,0.19668,0.81657,0.007822,0.007822,0.007822
244,67472.7,1.11282,0.21424,0.83332,0.93044,0.84399,0.88917,0.60656,1.115,0.19672,0.81656,0.007813,0.007813,0.007813
245,67749.3,1.11531,0.2154,0.83296,0.92955,0.84461,0.89123,0.60696,1.11459,0.19653,0.81654,0.007804,0.007804,0.007804
246,68048.2,1.11182,0.21383,0.83334,0.9305,0.84454,0.89159,0.60722,1.11463,0.19636,0.81653,0.007795,0.007795,0.007795
247,68316.3,1.11714,0.21484,0.83361,0.93078,0.84469,0.89174,0.60746,1.11448,0.19631,0.81652,0.007786,0.007786,0.007786
248,68616.1,1.11546,0.21503,0.8335,0.93087,0.84492,0.8919,0.60738,1.11408,0.1963,0.81644,0.007777,0.007777,0.007777
249,68882.6,1.1149,0.21479,0.83313,0.93119,0.84432,0.89183,0.60753,1.11419,0.19637,0.8164,0.007768,0.007768,0.007768
250,69165.1,1.11441,0.21552,0.83343,0.93077,0.84469,0.89149,0.60735,1.1144,0.19643,0.81636,0.007759,0.007759,0.007759
251,69471.5,1.11467,0.21556,0.83327,0.93119,0.84426,0.88978,0.60767,1.11384,0.19639,0.81632,0.00775,0.00775,0.00775
252,69735.2,1.10984,0.21388,0.83286,0.93125,0.84464,0.89186,0.60768,1.11342,0.19635,0.81624,0.007741,0.007741,0.007741
253,70036.4,1.11076,0.21428,0.83226,0.93189,0.84437,0.89198,0.60792,1.11312,0.19635,0.81624,0.007732,0.007732,0.007732
254,70324.1,1.1145,0.21319,0.83306,0.93183,0.8445,0.89187,0.60806,1.11304,0.1963,0.81626,0.007723,0.007723,0.007723
255,70601.6,1.11709,0.21414,0.83332,0.93098,0.84505,0.89202,0.60804,1.11279,0.19642,0.81619,0.007714,0.007714,0.007714
256,70912,1.11008,0.21384,0.83318,0.93041,0.84503,0.89169,0.60839,1.11236,0.19643,0.81613,0.007705,0.007705,0.007705
257,71184.5,1.10905,0.21323,0.83266,0.93059,0.8448,0.89184,0.60831,1.11207,0.19638,0.81607,0.007696,0.007696,0.007696
258,71460.7,1.10973,0.21416,0.83306,0.93041,0.84536,0.8919,0.60826,1.11187,0.19635,0.81603,0.007687,0.007687,0.007687
259,71769.5,1.10737,0.21325,0.83247,0.93137,0.84525,0.8919,0.60824,1.11183,0.19633,0.81601,0.007678,0.007678,0.007678
260,72041.3,1.10788,0.21315,0.83253,0.93067,0.84591,0.89204,0.60866,1.11192,0.19633,0.81596,0.007669,0.007669,0.007669
261,72329.7,1.10845,0.21431,0.83234,0.92987,0.84598,0.89198,0.60882,1.11153,0.1963,0.81591,0.00766,0.00766,0.00766
262,72642.8,1.10885,0.21313,0.83382,0.9302,0.84606,0.89226,0.60886,1.11135,0.19623,0.81591,0.007651,0.007651,0.007651
263,72840.7,1.11189,0.21462,0.83252,0.93084,0.84499,0.89223,0.60829,1.11122,0.19612,0.81588,0.007642,0.007642,0.007642
264,72999.6,1.11033,0.21317,0.83262,0.9304,0.84537,0.8902,0.60829,1.1112,0.19607,0.81591,0.007633,0.007633,0.007633
265,73161.8,1.10885,0.21203,0.83168,0.93107,0.84472,0.89018,0.60838,1.11101,0.19609,0.81594,0.007624,0.007624,0.007624
266,73321.8,1.1093,0.21407,0.83244,0.93063,0.84548,0.89024,0.6084,1.1111,0.19607,0.81595,0.007615,0.007615,0.007615
267,73482.4,1.11332,0.2134,0.83209,0.92988,0.84597,0.89032,0.60861,1.11084,0.19615,0.81594,0.007606,0.007606,0.007606
268,73641.9,1.1069,0.21386,0.8324,0.93006,0.84609,0.89039,0.60875,1.1108,0.19609,0.81594,0.007597,0.007597,0.007597
269,73806.2,1.11444,0.21391,0.83289,0.92927,0.84655,0.89198,0.60899,1.11069,0.19608,0.81594,0.007588,0.007588,0.007588
270,73969.9,1.11168,0.21453,0.83204,0.92905,0.84712,0.89206,0.60886,1.11087,0.19602,0.81596,0.007579,0.007579,0.007579
271,74133.8,1.11261,0.21411,0.83243,0.92952,0.84636,0.89198,0.60897,1.11068,0.19597,0.81599,0.00757,0.00757,0.00757
272,74297.6,1.10909,0.21336,0.83253,0.93018,0.84593,0.89203,0.60892,1.11035,0.19587,0.81592,0.007561,0.007561,0.007561
273,74462.4,1.11042,0.21417,0.83196,0.92911,0.84623,0.89208,0.60889,1.11019,0.19578,0.81587,0.007552,0.007552,0.007552
274,74627.4,1.10348,0.21305,0.83214,0.93017,0.84591,0.89231,0.60863,1.11018,0.19574,0.81585,0.007543,0.007543,0.007543
275,74793.4,1.10519,0.21273,0.83231,0.93056,0.84601,0.89237,0.60864,1.10992,0.19565,0.8158,0.007534,0.007534,0.007534
276,74958.7,1.10935,0.21403,0.8327,0.93049,0.84614,0.89265,0.60878,1.10973,0.19566,0.81576,0.007525,0.007525,0.007525
277,75123.7,1.10478,0.21255,0.83265,0.93089,0.84581,0.89259,0.60865,1.10972,0.19552,0.81573,0.007516,0.007516,0.007516
278,75288.8,1.10598,0.21257,0.83198,0.93092,0.84589,0.89266,0.60848,1.10942,0.19561,0.81569,0.007507,0.007507,0.007507
279,75453.8,1.10347,0.21244,0.83141,0.93117,0.84542,0.89259,0.60869,1.10939,0.1957,0.81568,0.007498,0.007498,0.007498
280,75619,1.1042,0.2121,0.83202,0.93106,0.84528,0.89276,0.6091,1.10942,0.19556,0.81568,0.007489,0.007489,0.007489
281,75784.3,1.10826,0.21343,0.83273,0.93024,0.84563,0.89267,0.60901,1.10894,0.19551,0.81565,0.00748,0.00748,0.00748
282,75950.7,1.10549,0.21348,0.83149,0.93112,0.84511,0.89278,0.60926,1.10854,0.19539,0.8157,0.007471,0.007471,0.007471
283,76113.7,1.10662,0.2125,0.83196,0.93033,0.84584,0.89247,0.60913,1.10871,0.19554,0.81563,0.007462,0.007462,0.007462
284,76276.8,1.10559,0.21283,0.83192,0.93021,0.84589,0.89259,0.60938,1.10837,0.19553,0.81565,0.007453,0.007453,0.007453
285,76440.5,1.10803,0.21332,0.83159,0.93122,0.84524,0.89252,0.60951,1.10806,0.1954,0.81567,0.007444,0.007444,0.007444
286,76602,1.10257,0.212,0.83169,0.93137,0.84495,0.89243,0.60966,1.10782,0.19531,0.8156,0.007435,0.007435,0.007435
287,76765.4,1.10289,0.21264,0.83138,0.93051,0.84574,0.8926,0.60946,1.10752,0.19524,0.81551,0.007426,0.007426,0.007426
288,76929.4,1.10742,0.21344,0.83232,0.93055,0.84613,0.89285,0.60962,1.10705,0.19517,0.81545,0.007417,0.007417,0.007417
289,77093.8,1.10267,0.21221,0.83181,0.93131,0.84556,0.89286,0.60973,1.10701,0.19523,0.81546,0.007408,0.007408,0.007408
290,77256.5,1.10691,0.21349,0.83198,0.93036,0.84636,0.8927,0.60929,1.10703,0.19525,0.81545,0.007399,0.007399,0.007399
291,77422.2,1.10293,0.21183,0.83133,0.93042,0.84635,0.89269,0.60942,1.10701,0.19522,0.81542,0.00739,0.00739,0.00739
292,77585.7,1.10361,0.21267,0.83223,0.93005,0.8469,0.89269,0.60969,1.10695,0.19523,0.81543,0.007381,0.007381,0.007381
293,77751,1.10178,0.2116,0.8319,0.93065,0.84667,0.8928,0.60945,1.10659,0.19517,0.81543,0.007372,0.007372,0.007372
294,77916.5,1.09771,0.2118,0.83077,0.93031,0.84662,0.89265,0.6094,1.10655,0.19521,0.81541,0.007363,0.007363,0.007363
295,78081.4,1.10308,0.2117,0.83182,0.92966,0.84683,0.89262,0.60947,1.10664,0.19525,0.81541,0.007354,0.007354,0.007354
296,78247.2,1.10612,0.21234,0.83168,0.9292,0.84672,0.89265,0.60967,1.1067,0.19514,0.81537,0.007345,0.007345,0.007345
297,78412,1.10113,0.21036,0.83138,0.92978,0.84627,0.89275,0.60997,1.10663,0.1952,0.81537,0.007336,0.007336,0.007336
298,78576.2,1.10708,0.21303,0.83095,0.92954,0.84625,0.89274,0.60953,1.10644,0.19508,0.81528,0.007327,0.007327,0.007327
299,78740.9,1.10197,0.21222,0.83133,0.92951,0.84648,0.89279,0.61003,1.10638,0.1951,0.81525,0.007318,0.007318,0.007318
300,78905.1,1.10172,0.21266,0.83203,0.92994,0.84662,0.89276,0.61002,1.10628,0.19508,0.81525,0.007309,0.007309,0.007309
301,79070.6,1.09838,0.21207,0.83154,0.92992,0.84695,0.89299,0.6102,1.10616,0.19505,0.81526,0.0073,0.0073,0.0073
302,79235.9,1.09552,0.21087,0.83144,0.93015,0.84704,0.89296,0.61042,1.106,0.19486,0.81525,0.007291,0.007291,0.007291
303,79400.9,1.10231,0.21121,0.83212,0.93011,0.84676,0.89292,0.61048,1.10571,0.19485,0.81526,0.007282,0.007282,0.007282
304,79565.8,1.10185,0.21133,0.83132,0.9307,0.84695,0.89323,0.61053,1.10527,0.19478,0.81519,0.007273,0.007273,0.007273
305,79731,1.09878,0.21049,0.83086,0.92946,0.84733,0.89285,0.61079,1.1051,0.19469,0.8152,0.007264,0.007264,0.007264
306,79895.9,1.09874,0.21113,0.8306,0.92993,0.84801,0.89332,0.61084,1.10526,0.19478,0.81519,0.007255,0.007255,0.007255
307,80061.2,1.09925,0.21083,0.8305,0.92967,0.84835,0.89336,0.61104,1.10509,0.19488,0.81516,0.007246,0.007246,0.007246
308,80225.4,1.09726,0.21031,0.8315,0.92954,0.84802,0.89317,0.61092,1.10455,0.1947,0.81509,0.007237,0.007237,0.007237
309,80389,1.10352,0.21227,0.8315,0.92969,0.84819,0.89343,0.61089,1.10421,0.19481,0.81511,0.007228,0.007228,0.007228
310,80552.8,1.09912,0.2122,0.83149,0.92999,0.84837,0.89342,0.61097,1.10397,0.19479,0.81508,0.007219,0.007219,0.007219
311,80716.8,1.09738,0.21058,0.83119,0.93079,0.84714,0.89344,0.61103,1.10356,0.19472,0.81502,0.00721,0.00721,0.00721
312,80883,1.10087,0.2122,0.83066,0.93008,0.84791,0.89358,0.61118,1.10345,0.1947,0.815,0.007201,0.007201,0.007201
313,81049.4,1.10346,0.21192,0.83121,0.93029,0.84846,0.89355,0.61107,1.10347,0.19468,0.81497,0.007192,0.007192,0.007192
314,81214,1.09749,0.21172,0.83091,0.92973,0.84873,0.89338,0.6109,1.10357,0.19467,0.81495,0.007183,0.007183,0.007183
315,81379.1,1.09911,0.21197,0.83163,0.92956,0.8488,0.89316,0.61099,1.10327,0.19452,0.81493,0.007174,0.007174,0.007174
316,81545.4,1.09857,0.21114,0.83069,0.92998,0.84869,0.89321,0.61079,1.10305,0.19434,0.8149,0.007165,0.007165,0.007165
317,81710.2,1.10686,0.21256,0.83167,0.93,0.84897,0.89344,0.61066,1.10292,0.19436,0.8149,0.007156,0.007156,0.007156
318,81874.6,1.10069,0.21096,0.83112,0.93019,0.8485,0.89332,0.61051,1.10282,0.19428,0.81491,0.007147,0.007147,0.007147
319,82037.9,1.09926,0.21075,0.83096,0.93035,0.84822,0.89326,0.61073,1.10307,0.19426,0.81484,0.007138,0.007138,0.007138
320,82201.9,1.09566,0.21069,0.83105,0.93045,0.8483,0.89339,0.61075,1.10286,0.19426,0.81479,0.007129,0.007129,0.007129
321,82366.5,1.09523,0.21062,0.83047,0.93064,0.84817,0.89345,0.61078,1.10277,0.19428,0.81478,0.00712,0.00712,0.00712
322,82532.1,1.09333,0.21052,0.83048,0.93032,0.84803,0.89343,0.61084,1.10262,0.19422,0.81476,0.007111,0.007111,0.007111
323,82698.2,1.0977,0.21114,0.83113,0.93067,0.8478,0.89351,0.61085,1.10247,0.19426,0.81476,0.007102,0.007102,0.007102
324,82863.2,1.09782,0.21092,0.83042,0.93138,0.84768,0.89349,0.61042,1.10242,0.19435,0.81471,0.007093,0.007093,0.007093
325,83028.1,1.09658,0.21139,0.83092,0.93055,0.84821,0.8936,0.61096,1.10249,0.19434,0.81471,0.007084,0.007084,0.007084
326,83192.5,1.09601,0.21086,0.83044,0.93062,0.84828,0.89363,0.61101,1.1022,0.19426,0.81466,0.007075,0.007075,0.007075
327,83358.4,1.09589,0.21016,0.82965,0.93134,0.84747,0.89354,0.61103,1.1024,0.19426,0.81465,0.007066,0.007066,0.007066
328,83523.6,1.09722,0.21138,0.83016,0.93159,0.84721,0.89355,0.61127,1.10259,0.19421,0.81466,0.007057,0.007057,0.007057
329,83691.1,1.09721,0.21095,0.83124,0.93168,0.8473,0.89361,0.61133,1.10229,0.19417,0.81463,0.007048,0.007048,0.007048
